units,context,element,taxonid,symmetry,taxongroup,elementtype,variablename,ecologicalgroup,samples,sites
NISP,NA,pollen,4640,NA,Vascular plants,pollen,Plantago cf. P. coronopus,UPHE,13,1
NISP,NA,pollen,4644,NA,Vascular plants,pollen,Plantago cf. P. lanceolata,UPHE,46,1
NISP,NA,pollen,4645,NA,Vascular plants,pollen,Plantago ovata-type,UPHE,7,2
NISP,NA,pollen,4646,NA,Vascular plants,pollen,Plantago tenuiflora-type,UPHE,1,1
NISP,NA,pollen,4655,NA,Vascular plants,pollen,Plantago cf. P. major,UPHE,32,1
NISP,NA,pollen,4659,NA,Vascular plants,pollen,Plantago holosteum-type,UPHE,11,1
NISP,NA,pollen,4660,NA,Vascular plants,pollen,Plantago lagopus-type,UPHE,80,4
NISP,NA,pollen,4668,NA,Vascular plants,pollen,Polycnemum,UPHE,4,1
NISP,NA,pollen,4672,NA,Vascular plants,pollen,Polygala-type,UPHE,69,10
NISP,NA,pollen,4673,NA,Vascular plants,pollen,Polygala vulgaris-type,UPHE,1,1
NISP,NA,pollen,4708,NA,Vascular plants,pollen,Primula veris-type,UPHE,1,1
NISP,NA,pollen,4709,NA,Vascular plants,pollen,Primula-type,UPHE,2,1
NISP,NA,pollen,4713,NA,Vascular plants,pollen,Quercus cerris-type,TRSH,677,14
NISP,NA,pollen,4714,NA,Vascular plants,pollen,Quercus pubescens-type,TRSH,804,12
NISP,NA,pollen,4716,NA,Vascular plants,pollen,Quercus coccifera,TRSH,359,5
NISP,NA,pollen,4717,NA,Vascular plants,pollen,Quercus ilex,TRSH,78,2
NISP,NA,pollen,4718,NA,Vascular plants,pollen,Quercus suber,TRSH,466,5
NISP,NA,pollen,4721,NA,Vascular plants,pollen,Quercus suber-type,TRSH,268,5
NISP,NA,pollen,4726,NA,Vascular plants,pollen,Quercus ilex/Q. coccifera,TRSH,403,5
NISP,NA,pollen,4727,NA,Vascular plants,pollen,Radiola,UPHE,3,2
NISP,NA,pollen,4729,NA,Vascular plants,pollen,Ranunculus flammula-type,UPHE,6,1
NISP,NA,pollen,4733,NA,Vascular plants,pollen,Ranunculus asiaticus-type,UPHE,4,3
NISP,NA,pollen,4734,NA,Vascular plants,pollen,Ranunculus sceleratus-type,UPHE,63,4
NISP,NA,pollen,4736,NA,Vascular plants,pollen,Ranunculus arvensis,UPHE,1,1
NISP,NA,pollen,4747,NA,Vascular plants,pollen,Reseda,UPHE,24,5
NISP,NA,pollen,4752,NA,Vascular plants,pollen,Rhus coriaria-type,TRSH,2,1
NISP,NA,pollen,4759,NA,Vascular plants,pollen,Rosa-type,UPHE,19,1
NISP,NA,pollen,4770,NA,Vascular plants,pollen,Sagina,UPHE,12,8
NISP,NA,pollen,4782,NA,Vascular plants,pollen,Sambucus ebulus,TRSH,7,1
NISP,NA,pollen,4783,NA,Vascular plants,pollen,Sambucus nigra,TRSH,12,4
NISP,NA,pollen,4785,NA,Vascular plants,pollen,Sambucus undiff.,TRSH,28,1
NISP,NA,pollen,4796,NA,Vascular plants,pollen,Sanguisorba minor-type,UPHE,108,7
NISP,NA,pollen,4798,NA,Vascular plants,pollen,Sarcopoterium,UPHE,198,2
NISP,NA,pollen,4799,NA,Vascular plants,pollen,Satureja,UPHE,6,3
NISP,NA,pollen,4802,NA,Vascular plants,pollen,Saxifraga cf. S. oppositifolia,UPHE,1,1
NISP,NA,pollen,4803,NA,Vascular plants,pollen,Saxifraga granulata-type,UPHE,15,6
NISP,NA,pollen,4827,NA,Vascular plants,pollen,Scabiosa columbaria-type,UPHE,5,2
NISP,NA,pollen,4828,NA,Vascular plants,pollen,Scabiosa-type,UPHE,44,1
NISP,NA,pollen,4847,NA,Vascular plants,pollen,Scorzonera-type,UPHE,4,1
NISP,NA,pollen,4848,NA,Vascular plants,pollen,Scorzonera humilis-type,UPHE,3,2
NISP,NA,pollen,4853,NA,Vascular plants,pollen,Serratula-type,UPHE,53,9
NISP,NA,pollen,4854,NA,Vascular plants,pollen,Serratula,UPHE,1,1
NISP,NA,pollen,4859,NA,Vascular plants,pollen,cf. Solanaceae,UPHE,2,1
NISP,NA,pollen,4861,NA,Vascular plants,pollen,Solanum dulcamara-type,UPHE,1,1
NISP,NA,pollen,4863,NA,Vascular plants,pollen,Solanum nigrum-type,UPHE,51,5
NISP,NA,pollen,4867,NA,Vascular plants,pollen,Dioscoreaceae,UPHE,15,1
NISP,NA,pollen,4870,NA,Vascular plants,pollen,Taxus baccata,TRSH,84,6
NISP,NA,pollen,4872,NA,Vascular plants,pollen,Teucrium-type,UPHE,63,2
NISP,NA,pollen,4880,NA,Vascular plants,pollen,Thymus,UPHE,2,1
NISP,NA,pollen,4902,NA,Vascular plants,pollen,Typha minima,AQVP,2,1
NISP,NA,pollen,4906,NA,Vascular plants,pollen,Trapa natans,AQVP,3,1
NISP,NA,pollen,4912,NA,Vascular plants,pollen,Trifolium undiff.,UPHE,30,1
NISP,NA,pollen,4923,NA,Vascular plants,pollen,Trollius europaeus,UPHE,2,1
NISP,NA,pollen,4933,NA,Vascular plants,pollen,Ulmus/Zelkova,TRSH,99,1
NISP,NA,pollen,4938,NA,Vascular plants,pollen,Umbilicus,UPHE,1,1
NISP,NA,pollen,4942,NA,Vascular plants,pollen,Urtica pilulifera-type,UPHE,53,1
NISP,NA,pollen,4944,NA,Vascular plants,pollen,Urtica undiff.,UPHE,9,1
NISP,NA,pollen,4945,NA,Vascular plants,pollen,cf. Urtica,UPHE,1,1
NISP,NA,pollen,4948,NA,Vascular plants,pollen,Utricularia minor,AQVP,5,1
NISP,NA,pollen,4956,NA,Vascular plants,pollen,Valeriana officinalis-type,UPHE,1,1
NISP,NA,pollen,4964,NA,Vascular plants,pollen,Verbascum,UPHE,7,4
NISP,NA,pollen,4965,NA,Vascular plants,pollen,Verbascum-type,UPHE,2,1
NISP,NA,pollen,4966,NA,Vascular plants,pollen,Verbena officinalis,UPHE,10,2
NISP,NA,pollen,4970,NA,Vascular plants,pollen,Viburnum tinus,TRSH,5,4
NISP,NA,pollen,4979,NA,Vascular plants,pollen,Vitex agnus-castus,TRSH,131,3
NISP,NA,pollen,4980,NA,Vascular plants,pollen,Vitex,TRSH,139,9
NISP,NA,pollen,5070,NA,Vascular plants,pollen,Chenopodium,UPHE,197,11
NISP,NA,pollen,5092,NA,Vascular plants,pollen,Sanicula europaea,UPHE,12,4
NISP,NA,pollen,5093,NA,Vascular plants,pollen,Sanicula,UPHE,45,1
NISP,NA,pollen,5094,NA,Vascular plants,pollen,Sanicula-type,UPHE,3,1
NISP,NA,pollen,5097,NA,Vascular plants,pollen,Atriplex,UPHE,2,1
NISP,NA,pollen,5146,NA,Vascular plants,pollen,Anemone nemorosa-type,UPHE,1,1
NISP,NA,pollen,5149,NA,Vascular plants,pollen,Ferula-type,UPHE,55,1
NISP,NA,pollen,5154,NA,Vascular plants,pollen,Aquilegia-type,UPHE,3,2
NISP,NA,pollen,5158,NA,Vascular plants,pollen,Tuberaria,UPHE,83,7
NISP,NA,pollen,5160,NA,Vascular plants,pollen,Nigella,UPHE,10,7
NISP,NA,pollen,5161,NA,Vascular plants,pollen,Nigella-type,UPHE,1,1
NISP,NA,pollen,5166,NA,Vascular plants,pollen,Anthemis,UPHE,9,1
NISP,NA,pollen,5170,NA,Vascular plants,pollen,Amaranthaceae-type,UPHE,578,11
NISP,NA,pollen,5179,NA,Vascular plants,pollen,Crepis-type,UPHE,3,1
NISP,NA,pollen,5181,NA,Vascular plants,pollen,Calligonum,TRSH,46,16
NISP,NA,pollen,5189,NA,Vascular plants,pollen,Crocus,UPHE,5,2
NISP,NA,pollen,5192,NA,Vascular plants,pollen,Oenanthe,AQVP,125,7
NISP,NA,pollen,5193,NA,Vascular plants,pollen,Punica granatum,TRSH,4,2
NISP,NA,pollen,5196,NA,Vascular plants,pollen,Leontice leontopetalum,UPHE,7,1
NISP,NA,pollen,5201,NA,Vascular plants,pollen,Carthamus,UPHE,36,9
NISP,NA,pollen,5203,NA,Vascular plants,pollen,Gladiolus,UPHE,11,1
NISP,NA,pollen,5204,NA,Vascular plants,pollen,Gladiolus/Romulea,UPHE,5,1
NISP,NA,pollen,5209,NA,Vascular plants,pollen,Asperula-type,UPHE,26,1
NISP,NA,pollen,5211,NA,Vascular plants,pollen,Ruta,UPHE,5,2
NISP,NA,pollen,5213,NA,Vascular plants,pollen,Turgenia-type,UPHE,1,1
NISP,NA,pollen,5214,NA,Vascular plants,pollen,Tribulus terrestris,UPHE,3,2
NISP,NA,pollen,5215,NA,Vascular plants,pollen,Zygophyllum,UPHE,105,13
NISP,NA,pollen,5218,NA,Vascular plants,pollen,Suaeda,UPHE,129,7
NISP,NA,pollen,5220,NA,Vascular plants,pollen,Arceuthobium oxycedri,TRSH,1,1
NISP,NA,pollen,5221,NA,Vascular plants,pollen,Amaryllidaceae,UPHE,221,10
NISP,NA,pollen,5225,NA,Vascular plants,pollen,Polygonatum,UPHE,1,1
NISP,NA,pollen,5229,NA,Vascular plants,pollen,Theligonum cynocrambe,UPHE,277,13
NISP,NA,pollen,5233,NA,Vascular plants,pollen,Peucedanum-type,UPHE,244,9
NISP,NA,pollen,5239,NA,Vascular plants,pollen,Periploca,TRSH,42,3
NISP,NA,pollen,5247,NA,Vascular plants,pollen,Nitraria,TRSH,2,1
NISP,NA,pollen,5248,NA,Vascular plants,pollen,Nerium,TRSH,4,1
NISP,NA,pollen,5249,NA,Vascular plants,pollen,Bryonia,UPHE,2,1
NISP,NA,pollen,5250,NA,Vascular plants,pollen,Phlomis,UPHE,112,7
NISP,NA,pollen,5251,NA,Vascular plants,pollen,Malabaila,UPHE,23,2
NISP,NA,pollen,5252,NA,Vascular plants,pollen,Mesembryanthemum,SUCC,3,2
NISP,NA,pollen,5253,NA,Vascular plants,pollen,Aizoaceae,UPHE,667,43
NISP,NA,pollen,5254,NA,Vascular plants,pollen,Sideritis,UPHE,4,3
NISP,NA,pollen,5255,NA,Vascular plants,pollen,Gossypium,TRSH,2,1
NISP,NA,pollen,5256,NA,Vascular plants,pollen,Cyclamen,UPHE,6,3
NISP,NA,pollen,5257,NA,Vascular plants,pollen,Hyoscyamus,UPHE,3,2
NISP,NA,pollen,5258,NA,Vascular plants,pollen,Asphodeline,UPHE,3,3
NISP,NA,pollen,5259,NA,Vascular plants,pollen,Chrozophora,UPHE,26,8
NISP,NA,pollen,5275,NA,Vascular plants,pollen,Inula-type,UPHE,3,1
NISP,NA,pollen,5276,NA,Vascular plants,pollen,Inuleae,UPHE,18,2
NISP,NA,pollen,5278,NA,Vascular plants,pollen,Cephalaria,UPHE,68,3
NISP,NA,pollen,5279,NA,Vascular plants,pollen,Psoraleeae,UPHE,42,1
NISP,NA,pollen,5280,NA,Vascular plants,pollen,Bituminaria bituminosa,UPHE,9,2
NISP,NA,pollen,5296,NA,Vascular plants,pollen,Aristolochia,UPHE,1,1
NISP,NA,pollen,5299,NA,Vascular plants,pollen,Cerinthe,UPHE,13,7
NISP,NA,pollen,5301,NA,Vascular plants,pollen,Calendula,UPHE,115,7
NISP,NA,pollen,5302,NA,Vascular plants,pollen,Ricinus,UPHE,67,12
NISP,NA,pollen,5304,NA,Vascular plants,pollen,Nepeta-type,UPHE,1,1
NISP,NA,pollen,5305,NA,Vascular plants,pollen,Laurus,TRSH,3,2
NISP,NA,pollen,5306,NA,Vascular plants,pollen,Laurus nobilis,TRSH,1,1
NISP,NA,pollen,5310,NA,Vascular plants,pollen,Androsace-type,UPHE,3,2
NISP,NA,pollen,5311,NA,Vascular plants,pollen,Consolida,UPHE,10,1
NISP,NA,pollen,5316,NA,Vascular plants,pollen,Phyteuma-type,UPHE,3,1
NISP,NA,pollen,5322,NA,Vascular plants,pollen,Ceratonia,TRSH,11,3
NISP,NA,pollen,5323,NA,Vascular plants,pollen,Ceratonia siliqua,TRSH,25,5
NISP,NA,pollen,5324,NA,Vascular plants,pollen,Spartium,TRSH,2,2
NISP,NA,pollen,5327,NA,Vascular plants,pollen,Atractylis-type,UPHE,10,1
NISP,NA,pollen,5341,NA,Vascular plants,pollen,Centranthus,UPHE,7,2
NISP,NA,pollen,5342,NA,Vascular plants,pollen,Astrantia-type,UPHE,1,1
NISP,NA,pollen,5357,NA,Vascular plants,pollen,Agrostemma githago,UPHE,6,1
NISP,NA,pollen,5360,NA,Vascular plants,pollen,Petasites,UPHE,2,1
NISP,NA,pollen,5369,NA,Vascular plants,pollen,Hypecoum-type,UPHE,1,1
NISP,NA,pollen,5375,NA,Vascular plants,pollen,Chaerophyllum,UPHE,2,1
NISP,NA,pollen,5431,NA,Vascular plants,pollen,Amaranthus-type,UPHE,35,3
NISP,NA,pollen,5434,NA,Vascular plants,pollen,Dorycnium,UPHE,7,2
NISP,NA,pollen,5435,NA,Vascular plants,pollen,Dorycnium-type,UPHE,4,2
NISP,NA,pollen,5439,NA,Vascular plants,pollen,Cornulaca,UPHE,8,2
NISP,NA,pollen,5449,NA,Vascular plants,pollen,Bellis,UPHE,19,2
NISP,NA,pollen,5453,NA,Vascular plants,pollen,Illecebrum,UPHE,30,1
NISP,NA,pollen,5464,NA,Vascular plants,pollen,Lamiaceae (hexacolpate),UPHE,11,1
NISP,NA,pollen,5465,NA,Vascular plants,pollen,Lamiaceae (tricolpate),UPHE,22,2
NISP,NA,pollen,5479,NA,Vascular plants,pollen,Lygeum,UPHE,3,1
NISP,NA,pollen,5480,NA,Vascular plants,pollen,Spermatophyta,SEED,106,2
NISP,NA,pollen,5481,NA,Vascular plants,pollen,Spermatophyta undiff.,SEED,250,7
NISP,NA,pollen,5488,NA,Vascular plants,pollen,Myrtus/Eucalyptus,TRSH,6,1
NISP,NA,pollen,5489,NA,Vascular plants,pollen,Fumana,TRSH,3,3
NISP,NA,pollen,5490,NA,Vascular plants,pollen,Galega-type,UPHE,1,1
NISP,NA,pollen,5500,NA,Vascular plants,pollen,Ornithopus,UPHE,30,5
NISP,NA,pollen,5511,NA,Vascular plants,pollen,cf. Cannabaceae,UPHE,1,1
NISP,NA,pollen,5512,NA,Vascular plants,pollen,Olea-type,TRSH,54,2
NISP,NA,pollen,5517,NA,Vascular plants,pollen,Pinus pinaster-type,TRSH,127,3
NISP,NA,pollen,5524,NA,Vascular plants,pollen,Nerium oleander,TRSH,2,2
NISP,NA,pollen,5529,NA,Vascular plants,pollen,Asphodelus fistulosus,UPHE,3,2
NISP,NA,pollen,5589,NA,Vascular plants,pollen,Acanthus,UPHE,69,13
NISP,NA,pollen,5607,NA,Vascular plants,pollen,Carlina-type,UPHE,1,1
NISP,NA,pollen,5612,NA,Vascular plants,pollen,Atropa-type,UPHE,1,1
NISP,NA,pollen,5621,NA,Vascular plants,pollen,Chaerophyllum hirsutum-type,UPHE,176,7
NISP,NA,pollen,5623,NA,Vascular plants,pollen,Cistus albidus-type,TRSH,36,1
NISP,NA,pollen,5628,NA,Vascular plants,pollen,Coronilla-type,UPHE,87,1
NISP,NA,pollen,5642,NA,Vascular plants,pollen,Ludwigia palustris,AQVP,8,1
NISP,NA,pollen,5651,NA,Vascular plants,pollen,Ribes-type,TRSH,2,1
NISP,NA,pollen,5671,NA,Vascular plants,pollen,Helleborus-type,UPHE,5,1
NISP,NA,pollen,5697,NA,Vascular plants,pollen,Valerianaceae undiff.,UPHE,6,1
NISP,NA,pollen,5750,NA,Vascular plants,pollen,Ailanthus,TRSH,4,2
NISP,NA,pollen,5762,NA,Vascular plants,pollen,Annona,TRSH,2,1
NISP,NA,pollen,5763,NA,Vascular plants,pollen,Waltheria,TRSH,1,1
NISP,NA,pollen,5804,NA,Vascular plants,pollen,Plantago major/P. media-type,UPHE,145,4
NISP,NA,pollen,5823,NA,Vascular plants,pollen,Cannabis-type,UPHE,5,1
NISP,NA,pollen,7644,NA,Vascular plants,pollen,Urgineeae,UPHE,77,5
NISP,NA,pollen,7645,NA,Vascular plants,pollen,Colchicaceae,UPHE,6,1
NISP,NA,pollen,7647,NA,Vascular plants,pollen,Asparagaceae,UPHE,14,2
NISP,NA,pollen,7651,NA,Vascular plants,pollen,Chenopodiaceae sensu stricto,UPHE,77,2
NISP,NA,pollen,7652,NA,Vascular plants,pollen,Amaranthaceae sensu stricto,UPHE,1,1
NISP,NA,pollen,9509,NA,Vascular plants,pollen,Hippuris,AQVP,1,1
NISP,NA,pollen,9515,NA,Vascular plants,pollen,Persicaria,UPHE,110,3
NISP,NA,pollen,9521,NA,Vascular plants,pollen,Polygonum sensu lato undiff.,UPHE,4,1
NISP,NA,pollen,9585,NA,Vascular plants,pollen,Amaranthus,UPHE,10,4
NISP,NA,pollen,9596,NA,Vascular plants,pollen,Byttneria,TRSH,2,1
NISP,NA,pollen,9602,NA,Vascular plants,pollen,Casuarina equisetifolia,TRSH,5,2
NISP,NA,pollen,9618,NA,Vascular plants,pollen,Cocos nucifera,PALM,17,2
NISP,NA,pollen,9625,NA,Vascular plants,pollen,Crotalaria-type,UPHE,7,1
NISP,NA,pollen,9629,NA,Vascular plants,pollen,Cyperus-type,UPHE,210,9
NISP,NA,pollen,9632,NA,Vascular plants,pollen,Drypetes,TRSH,73,8
NISP,NA,pollen,9635,NA,Vascular plants,pollen,Elodea,AQVP,3,1
NISP,NA,pollen,9645,NA,Vascular plants,pollen,Gardenia,TRSH,51,4
NISP,NA,pollen,9668,NA,Vascular plants,pollen,Hippocratea-type,TRSH,1,1
NISP,NA,pollen,9670,NA,Vascular plants,pollen,Ipomoea,UPHE,40,11
NISP,NA,pollen,9677,NA,Vascular plants,pollen,Lemna-type,AQVP,4,1
NISP,NA,pollen,9681,NA,Vascular plants,pollen,Acacia-type,TRSH,26,2
NISP,NA,pollen,9690,NA,Vascular plants,pollen,Faboideae,UPHE,828,42
NISP,NA,pollen,9691,NA,Vascular plants,pollen,Faboideae undiff.,UPHE,11,2
NISP,NA,pollen,9699,NA,Vascular plants,pollen,Casearia,TRSH,7,2
NISP,NA,pollen,9701,NA,Vascular plants,pollen,Macaranga,TRSH,1980,71
NISP,NA,pollen,9725,NA,Vascular plants,pollen,Sesuvium,SUCC,7,1
NISP,NA,pollen,9773,NA,Vascular plants,pollen,Calluna,TRSH,10,2
NISP,NA,pollen,9774,NA,Vascular plants,pollen,Typhaceae,AQVP,326,6
NISP,NA,pollen,9789,NA,Vascular plants,pollen,Rhus undiff.,TRSH,1,1
NISP,NA,pollen,9795,NA,Vascular plants,pollen,Schefflera-type,TRSH,4,3
NISP,NA,pollen,9798,NA,Vascular plants,pollen,Sideroxylon,TRSH,22,6
NISP,NA,pollen,9800,NA,Vascular plants,pollen,Spermacoce,UPHE,163,19
NISP,NA,pollen,9803,NA,Vascular plants,pollen,Spondias mombin,TRSH,1,1
NISP,NA,pollen,9810,NA,Vascular plants,pollen,Trichilia-type,TRSH,33,4
NISP,NA,pollen,9812,NA,Vascular plants,pollen,Triumfetta,TRSH,13,5
NISP,NA,pollen,9813,NA,Vascular plants,pollen,Triumfetta-type,TRSH,82,10
NISP,NA,pollen,9820,NA,Vascular plants,pollen,Vigna-type,UPHE,8,3
NISP,NA,pollen,9828,NA,Vascular plants,pollen,Ziziphus,TRSH,245,33
NISP,NA,pollen,9833,NA,Vascular plants,pollen,Albizia,TRSH,65,14
NISP,NA,pollen,9841,NA,Vascular plants,pollen,Antidesma,TRSH,155,18
NISP,NA,pollen,9842,NA,Vascular plants,pollen,Phyllanthaceae,TRSH,9,1
NISP,NA,pollen,9851,NA,Vascular plants,pollen,Ardisia,TRSH,1,1
NISP,NA,pollen,9878,NA,Vascular plants,pollen,Barringtonia,TRSH,5,2
NISP,NA,pollen,9885,NA,Vascular plants,pollen,Bombax,TRSH,29,8
NISP,NA,pollen,9893,NA,Vascular plants,pollen,Calamus,PALM,7,2
NISP,NA,pollen,9937,NA,Vascular plants,pollen,Dypsis,PALM,10,2
NISP,NA,pollen,9958,NA,Vascular plants,pollen,Cichorieae,UPHE,273,11
NISP,NA,pollen,9959,NA,Vascular plants,pollen,Carduoideae,UPHE,19,1
NISP,NA,pollen,9960,NA,Vascular plants,pollen,Mutisioideae,UPHE,2,2
NISP,NA,pollen,9964,NA,Vascular plants,pollen,Pluchea,UPHE,3,1
NISP,NA,pollen,9965,NA,Vascular plants,pollen,Ganophyllum,TRSH,24,3
NISP,NA,pollen,15536,NA,Vascular plants,pollen,Prunus sp.,TRSH,27,1
NISP,NA,pollen,20461,NA,Vascular plants,pollen,Crassulaceae undiff.,UPHE,8,1
NISP,NA,pollen,20566,NA,Vascular plants,pollen,Borassus,PALM,9,4
NISP,NA,pollen,20568,NA,Vascular plants,pollen,Cassine,TRSH,21,3
NISP,NA,pollen,20570,NA,Vascular plants,pollen,Cocculus,UPHE,24,6
NISP,NA,pollen,20571,NA,Vascular plants,pollen,Grewia,TRSH,372,38
NISP,NA,pollen,20577,NA,Vascular plants,pollen,Zornia,UPHE,3,2
NISP,NA,pollen,20580,NA,Vascular plants,pollen,Holoptelea,TRSH,54,10
NISP,NA,pollen,20584,NA,Vascular plants,pollen,Asteraceae (echinate),UPHE,253,10
NISP,NA,pollen,20585,NA,Vascular plants,pollen,Lannea,TRSH,120,17
NISP,NA,pollen,20588,NA,Vascular plants,pollen,Oldenlandia,UPHE,36,8
NISP,NA,pollen,20591,NA,Vascular plants,pollen,Syzygium,TRSH,1226,46
NISP,NA,pollen,20592,NA,Vascular plants,pollen,Tamarindus,TRSH,23,3
NISP,NA,pollen,20594,NA,Vascular plants,pollen,Tinospora,UPHE,7,1
NISP,NA,pollen,20598,NA,Vascular plants,pollen,Dipterocarpaceae,TRSH,74,5
NISP,NA,pollen,20612,NA,Vascular plants,pollen,Acacia/Albizia,TRSH,28,5
NISP,NA,pollen,20639,NA,Vascular plants,pollen,Dodonaea viscosa,TRSH,456,19
NISP,NA,pollen,20676,NA,Vascular plants,pollen,Ixora-type,TRSH,97,4
NISP,NA,pollen,20678,NA,Vascular plants,pollen,Justicia-type,UPHE,189,11
NISP,NA,pollen,20687,NA,Vascular plants,pollen,Tamarindus indica,TRSH,1,1
NISP,NA,pollen,20688,NA,Vascular plants,pollen,Tectona grandis,TRSH,1,1
NISP,NA,pollen,20690,NA,Vascular plants,pollen,Trema orientalis,TRSH,58,4
NISP,NA,pollen,20728,NA,Vascular plants,pollen,Asystasia,UPHE,2,2
NISP,NA,pollen,20729,NA,Vascular plants,pollen,Gunnera perpensa,UPHE,27,6
NISP,NA,pollen,20730,NA,Vascular plants,pollen,Celosia argentea-type,UPHE,20,4
NISP,NA,pollen,20932,NA,Vascular plants,pollen,Maclura,TRSH,11,2
NISP,NA,pollen,21581,NA,Vascular plants,pollen,Desmodium,UPHE,1,1
NISP,NA,pollen,21606,NA,Vascular plants,pollen,Potamogeton natans-type,AQVP,1,1
NISP,NA,pollen,21607,NA,Vascular plants,pollen,Potamogeton pectinatus-type,AQVP,1,1
NISP,NA,pollen,21801,NA,Vascular plants,pollen,Ceiba,TRSH,9,3
NISP,NA,pollen,22585,NA,Vascular plants,pollen,Erica-type,TRSH,15,1
NISP,NA,pollen,22590,NA,Vascular plants,pollen,Anthemideae,UPHE,1,1
NISP,NA,pollen,22673,NA,Vascular plants,pollen,Parinari,TRSH,35,7
NISP,NA,pollen,22689,NA,Vascular plants,pollen,Uncaria,TRSH,33,2
NISP,NA,pollen,22707,NA,Vascular plants,pollen,Sterculia,TRSH,14,4
NISP,NA,pollen,22712,NA,Vascular plants,pollen,cf. Vitex,TRSH,6,1
NISP,NA,pollen,22717,NA,Vascular plants,pollen,Dioscorea,UPHE,4,2
NISP,NA,pollen,22726,NA,Vascular plants,pollen,Urera,TRSH,13,1
NISP,NA,pollen,22749,NA,Vascular plants,pollen,Chenopodium sp.,UPHE,140,1
NISP,NA,pollen,22776,NA,Vascular plants,pollen,Senecio sp.,UPHE,138,1
NISP,NA,pollen,22795,NA,Vascular plants,pollen,Tagetes,UPHE,6,1
NISP,NA,pollen,22822,NA,Vascular plants,pollen,Tragia,UPHE,4,1
NISP,NA,pollen,22950,NA,Vascular plants,pollen,Senecioneae,UPHE,22,3
NISP,NA,pollen,23465,NA,Vascular plants,pollen,Poaceae (<50 µm),UPHE,88,4
NISP,NA,pollen,23466,NA,Vascular plants,pollen,Poaceae (>50 µm),UPHE,193,5
NISP,NA,pollen,23545,NA,Vascular plants,pollen,Fraxinus-type,TRSH,3,1
NISP,NA,pollen,23546,NA,Vascular plants,pollen,Populus-type,SEED,53,1
NISP,NA,pollen,23592,NA,Vascular plants,pollen,Quercus sp.,TRSH,14,1
NISP,NA,pollen,23730,NA,Vascular plants,pollen,Myriophyllum-type,AQVP,1,1
NISP,NA,pollen,23775,NA,Vascular plants,pollen,Cichorioideae undiff.,UPHE,120,3
NISP,NA,pollen,23841,NA,Vascular plants,pollen,Tabernaemontana-type,TRSH,9,4
NISP,NA,pollen,23970,NA,Vascular plants,pollen,Lantana,UPHE,24,1
NISP,NA,pollen,23980,NA,Vascular plants,pollen,Rhynchosia,UPHE,45,8
NISP,NA,pollen,23984,NA,Vascular plants,pollen,Senna,TRSH,20,1
NISP,NA,pollen,24013,NA,Vascular plants,pollen,Hydrocotyle hirta-type,AQVP,4,1
NISP,NA,pollen,24101,NA,Vascular plants,pollen,Melastomataceae undiff.,TRSH,5,2
NISP,NA,pollen,24884,NA,Vascular plants,pollen,Eriocaulon-type,AQVP,2,2
NISP,NA,pollen,25479,NA,Vascular plants,pollen,Flueggea,TRSH,7,2
NISP,NA,pollen,25491,NA,Vascular plants,pollen,Morinda,TRSH,1,1
NISP,NA,pollen,25540,NA,Vascular plants,pollen,Cyathula,UPHE,3,3
NISP,NA,pollen,25561,NA,Vascular plants,pollen,Aniseia,UPHE,9,1
NISP,NA,pollen,25564,NA,Vascular plants,pollen,Carapa,TRSH,18,2
NISP,NA,pollen,25566,NA,Vascular plants,pollen,Cochlospermum,TRSH,15,5
NISP,NA,pollen,25583,NA,Vascular plants,pollen,Ximenia-type,TRSH,7,1
NISP,NA,pollen,25841,NA,Vascular plants,pollen,Phytolacca,UPHE,12,1
NISP,NA,pollen,27017,NA,Vascular plants,pollen,Acalypha-type,UPHE,25,1
NISP,NA,pollen,27286,NA,Vascular plants,pollen,Grewioideae,UPHE,13,1
NISP,NA,pollen,27291,NA,Vascular plants,pollen,Thunbergia,UPHE,10,6
NISP,NA,pollen,27318,NA,Vascular plants,pollen,Boraginaceae (type 1),UPHE,6,1
NISP,NA,pollen,27355,NA,Vascular plants,pollen,Pterocarpus,TRSH,61,9
NISP,NA,pollen,27379,NA,Vascular plants,pollen,Lindernia,UPHE,1,1
NISP,NA,pollen,27573,NA,Vascular plants,pollen,Ranunculus sect. Batrachium,AQVP,172,10
NISP,NA,pollen,27586,NA,Vascular plants,pollen,Carlina,UPHE,58,9
NISP,NA,pollen,27587,NA,Vascular plants,pollen,Silenoideae-type,UPHE,92,9
NISP,NA,pollen,27588,NA,Vascular plants,pollen,Cerastium arvense-type,UPHE,1,1
NISP,NA,pollen,27594,NA,Vascular plants,pollen,Ligusticum mutellina,UPHE,2,1
NISP,NA,pollen,27595,NA,Vascular plants,pollen,Medicago falcata-type,UPHE,12,3
NISP,NA,pollen,27596,NA,Vascular plants,pollen,Minuartia-type,UPHE,2,1
NISP,NA,pollen,27597,NA,Vascular plants,pollen,Moehringia-type,UPHE,21,2
NISP,NA,pollen,27599,NA,Vascular plants,pollen,Primula hirsuta-type,UPHE,3,1
NISP,NA,pollen,27625,NA,Vascular plants,pollen,Rhus-type,TRSH,229,20
NISP,NA,pollen,27661,NA,Vascular plants,pollen,Humulus/Cannabis-type,UPHE,4,1
NISP,NA,pollen,27718,NA,Vascular plants,pollen,Consolida-type,UPHE,1,1
NISP,NA,pollen,27719,NA,Vascular plants,pollen,Cuscuta epithymum,UPHE,1,1
